'sample interval','MLII','V1'
5414,-5.960,-5.825
5415,-6.000,-5.825
5416,-6.005,-5.825
5417,-6.020,-5.850
5418,-6.010,-5.870
5419,-6.025,-5.860
5420,-6.020,-5.835
5421,-6.025,-5.825
5422,-6.015,-5.835
5423,-6.000,-5.870
5424,-6.015,-5.910
5425,-6.010,-5.925
5426,-6.015,-5.925
5427,-6.020,-5.915
5428,-6.020,-5.900
5429,-6.025,-5.905
5430,-6.035,-5.905
5431,-6.050,-5.850
5432,-6.050,-5.815
5433,-6.055,-5.830
5434,-6.045,-5.870
5435,-6.035,-5.895
5436,-6.025,-5.920
5437,-6.025,-5.925
5438,-6.045,-5.915
5439,-6.050,-5.910
5440,-6.055,-5.900
5441,-6.040,-5.900
5442,-6.020,-5.875
5443,-5.985,-5.870
5444,-5.990,-5.900
5445,-6.020,-5.910
5446,-6.045,-5.935
5447,-6.095,-5.960
5448,-6.125,-6.005
5449,-6.135,-6.085
5450,-6.110,-6.170
5451,-6.075,-6.265
5452,-5.985,-6.370
5453,-5.880,-6.510
5454,-5.745,-6.675
5455,-5.620,-6.795
5456,-5.530,-6.910
5457,-5.485,-6.950
5458,-5.490,-6.915
5459,-5.525,-6.785
5460,-5.535,-6.585
5461,-5.455,-6.365
5462,-5.315,-6.170
5463,-5.120,-6.010
5464,-4.905,-5.835
5465,-4.745,-5.590
5466,-4.700,-5.330
5467,-4.815,-5.090
5468,-5.115,-4.930
5469,-5.555,-4.880
5470,-6.015,-4.995
5471,-6.410,-5.180
5472,-6.670,-5.420
5473,-6.810,-5.635
5474,-6.915,-5.770
5475,-6.975,-5.855
5476,-7.010,-5.905
5477,-7.050,-5.935
5478,-7.095,-5.985
5479,-7.115,-6.015
5480,-7.110,-6.030
5481,-7.115,-6.075
5482,-7.100,-6.060
5483,-7.085,-6.060
5484,-7.075,-6.060
5485,-7.090,-6.050
5486,-7.090,-6.070
5487,-7.075,-6.075
5488,-7.025,-6.075
5489,-6.945,-6.065
5490,-6.810,-6.055
5491,-6.665,-6.000
5492,-6.500,-5.955
5493,-6.390,-5.910
5494,-6.280,-5.855
5495,-6.210,-5.830
5496,-6.175,-5.810
5497,-6.155,-5.830
5498,-6.145,-5.835
5499,-6.145,-5.865
5500,-6.145,-5.850
5501,-6.125,-5.825
5502,-6.115,-5.805
5503,-6.100,-5.780
5504,-6.085,-5.770
5505,-6.060,-5.775
5506,-6.070,-5.780
5507,-6.095,-5.790
5508,-6.095,-5.805
5509,-6.100,-5.800
5510,-6.110,-5.820
5511,-6.130,-5.820
5512,-6.135,-5.830
5513,-6.100,-5.830
5514,-6.090,-5.825
5515,-6.085,-5.825
5516,-6.085,-5.830
5517,-6.080,-5.845
5518,-6.085,-5.855
5519,-6.115,-5.905
5520,-6.135,-5.920
5521,-6.150,-5.925
5522,-6.175,-5.930
5523,-6.185,-5.950
5524,-6.170,-5.950
5525,-6.185,-5.950
5526,-6.190,-5.950
5527,-6.170,-5.975
5528,-6.180,-5.975
5529,-6.185,-5.985
5530,-6.200,-6.025
5531,-6.215,-6.040
5532,-6.230,-6.060
5533,-6.250,-6.080
5534,-6.265,-6.095
5535,-6.280,-6.100
5536,-6.280,-6.095
5537,-6.305,-6.100
5538,-6.300,-6.100
5539,-6.305,-6.095
5540,-6.310,-6.095
5541,-6.290,-6.115
5542,-6.290,-6.125
5543,-6.310,-6.150
5544,-6.325,-6.145
5545,-6.340,-6.145
5546,-6.355,-6.170
5547,-6.355,-6.180
5548,-6.370,-6.175
5549,-6.370,-6.175
5550,-6.345,-6.175
5551,-6.335,-6.160
5552,-6.315,-6.155
5553,-6.315,-6.165
5554,-6.315,-6.160
5555,-6.315,-6.180
5556,-6.310,-6.190
5557,-6.310,-6.185
5558,-6.295,-6.160
5559,-6.300,-6.155
5560,-6.290,-6.140
5561,-6.280,-6.140
5562,-6.245,-6.120
5563,-6.230,-6.115
5564,-6.225,-6.115
5565,-6.190,-6.100
5566,-6.185,-6.095
5567,-6.185,-6.085
5568,-6.170,-6.070
5569,-6.160,-6.065
5570,-6.130,-6.050
5571,-6.105,-6.030
5572,-6.105,-6.025
5573,-6.085,-5.995
5574,-6.075,-5.970
5575,-6.065,-5.955
5576,-6.055,-5.955
5577,-6.055,-5.930
5578,-6.035,-5.940
5579,-6.025,-5.935
5580,-6.040,-5.940
5581,-6.035,-5.895
5582,-6.030,-5.905
5583,-6.045,-5.895
5584,-6.035,-5.875
5585,-6.020,-5.870
5586,-6.015,-5.845
5587,-6.010,-5.840
5588,-5.980,-5.860
5589,-5.975,-5.845
5590,-5.995,-5.855
5591,-6.005,-5.850
5592,-6.025,-5.845
5593,-6.040,-5.835
5594,-6.045,-5.835
5595,-6.045,-5.845
5596,-6.035,-5.835
5597,-6.020,-5.845
5598,-6.015,-5.825
5599,-6.005,-5.830
5600,-6.035,-5.825
5601,-6.035,-5.850
5602,-6.035,-5.835
5603,-6.030,-5.850
5604,-6.025,-5.860
5605,-6.040,-5.830
5606,-6.050,-5.840
5607,-6.075,-5.820
5608,-6.065,-5.800
5609,-6.055,-5.790
5610,-6.050,-5.795
5611,-6.040,-5.775
5612,-6.045,-5.795
5613,-6.040,-5.810
5614,-6.030,-5.825
5615,-6.030,-5.845
5616,-6.060,-5.835
5617,-6.065,-5.845
5618,-6.060,-5.835
5619,-6.070,-5.820
5620,-6.065,-5.800
5621,-6.055,-5.830
5622,-6.060,-5.805
5623,-6.055,-5.815
5624,-6.030,-5.800
5625,-6.040,-5.810
5626,-6.035,-5.810
5627,-6.055,-5.810
5628,-6.050,-5.820
5629,-6.080,-5.850
5630,-6.085,-5.850
5631,-6.090,-5.845
5632,-6.095,-5.835
5633,-6.080,-5.845
5634,-6.050,-5.815
5635,-6.050,-5.815
5636,-6.055,-5.815
5637,-6.035,-5.830
5638,-6.055,-5.820
5639,-6.035,-5.860
5640,-6.060,-5.890
5641,-6.040,-5.875
5642,-6.040,-5.880
5643,-6.045,-5.860
5644,-6.055,-5.835
5645,-6.045,-5.810
5646,-6.030,-5.790
5647,-6.025,-5.785
5648,-6.000,-5.800
5649,-5.965,-5.825
5650,-5.950,-5.825
5651,-5.945,-5.840
5652,-5.955,-5.850
5653,-5.970,-5.870
5654,-6.000,-5.875
5655,-6.025,-5.870
5656,-6.020,-5.860
5657,-6.025,-5.860
5658,-6.005,-5.845
5659,-5.995,-5.820
5660,-5.995,-5.825
5661,-6.000,-5.810
5662,-6.010,-5.810
5663,-6.035,-5.800
5664,-6.070,-5.815
5665,-6.090,-5.805
5666,-6.095,-5.810
5667,-6.100,-5.800
5668,-6.085,-5.775
5669,-6.080,-5.775
5670,-6.070,-5.775
5671,-6.065,-5.750
5672,-6.050,-5.750
5673,-6.050,-5.750
5674,-6.060,-5.755
5675,-6.065,-5.745
5676,-6.070,-5.765
5677,-6.060,-5.770
5678,-6.070,-5.810
5679,-6.060,-5.785
5680,-6.060,-5.785
5681,-6.035,-5.785
5682,-6.015,-5.775
5683,-6.005,-5.760
5684,-5.975,-5.760
5685,-5.940,-5.760
5686,-5.905,-5.745
5687,-5.880,-5.740
5688,-5.880,-5.735
5689,-5.870,-5.700
5690,-5.875,-5.690
5691,-5.895,-5.670
5692,-5.915,-5.675
5693,-5.920,-5.685
5694,-5.940,-5.695
5695,-5.950,-5.725
5696,-5.945,-5.715
5697,-5.935,-5.710
5698,-5.925,-5.695
5699,-5.920,-5.680
5700,-5.900,-5.655
5701,-5.905,-5.620
5702,-5.900,-5.605
5703,-5.920,-5.590
5704,-5.925,-5.575
5705,-5.955,-5.595
5706,-5.960,-5.625
5707,-5.990,-5.655
5708,-6.030,-5.690
5709,-6.055,-5.725
5710,-6.080,-5.700
5711,-6.075,-5.735
5712,-6.090,-5.725
5713,-6.100,-5.730
5714,-6.120,-5.735
5715,-6.130,-5.725
5716,-6.135,-5.745
5717,-6.140,-5.735
5718,-6.135,-5.750
5719,-6.120,-5.745
5720,-6.125,-5.750
5721,-6.120,-5.755
5722,-6.130,-5.750
5723,-6.120,-5.750
5724,-6.140,-5.765
5725,-6.150,-5.765
5726,-6.160,-5.765
5727,-6.155,-5.760
5728,-6.155,-5.760
5729,-6.140,-5.755
5730,-6.140,-5.745
5731,-6.135,-5.735
5732,-6.135,-5.740
5733,-6.145,-5.730
5734,-6.175,-5.735
5735,-6.160,-5.755
5736,-6.170,-5.770
5737,-6.160,-5.775
5738,-6.160,-5.775
5739,-6.160,-5.760
5740,-6.155,-5.740
5741,-6.140,-5.740
5742,-6.135,-5.720
5743,-6.135,-5.720
5744,-6.140,-5.735
5745,-6.145,-5.780
5746,-6.170,-5.835
5747,-6.190,-5.905
5748,-6.195,-5.960
5749,-6.195,-6.035
5750,-6.135,-6.145
5751,-6.045,-6.255
5752,-5.915,-6.360
5753,-5.770,-6.475
5754,-5.615,-6.590
5755,-5.490,-6.650
5756,-5.400,-6.650
5757,-5.415,-6.570
5758,-5.440,-6.450
5759,-5.445,-6.320
5760,-5.415,-6.190
5761,-5.305,-6.040
5762,-5.150,-5.840
5763,-5.015,-5.560
5764,-4.965,-5.250
5765,-5.065,-4.970
5766,-5.370,-4.800
5767,-5.805,-4.800
5768,-6.275,-4.985
5769,-6.680,-5.255
5770,-6.980,-5.520
5771,-7.140,-5.710
5772,-7.220,-5.855
5773,-7.255,-5.900
5774,-7.265,-5.930
5775,-7.300,-5.955
5776,-7.310,-5.965
5777,-7.335,-5.990
5778,-7.335,-6.010
5779,-7.315,-6.015
5780,-7.310,-6.000
5781,-7.305,-5.990
5782,-7.300,-5.985
5783,-7.290,-5.990
5784,-7.265,-5.990
5785,-7.245,-6.015
5786,-7.170,-6.015
5787,-7.090,-6.015
5788,-6.980,-5.995
5789,-6.830,-5.930
5790,-6.680,-5.865
5791,-6.550,-5.790
5792,-6.435,-5.730
5793,-6.370,-5.710
5794,-6.315,-5.685
5795,-6.295,-5.690
5796,-6.300,-5.685
5797,-6.290,-5.690
5798,-6.295,-5.695
5799,-6.295,-5.665
5800,-6.270,-5.655
5801,-6.255,-5.660
5802,-6.230,-5.660
5803,-6.210,-5.655
5804,-6.200,-5.660
5805,-6.205,-5.675
5806,-6.210,-5.680
5807,-6.230,-5.700
5808,-6.240,-5.710
5809,-6.250,-5.755
5810,-6.250,-5.755
5811,-6.255,-5.730
5812,-6.260,-5.740
5813,-6.255,-5.725
5814,-6.245,-5.720
5815,-6.235,-5.720
5816,-6.230,-5.735
5817,-6.245,-5.750
5818,-6.250,-5.765
5819,-6.275,-5.775
5820,-6.280,-5.825
5821,-6.300,-5.845
5822,-6.325,-5.870
5823,-6.330,-5.860
5824,-6.360,-5.850
5825,-6.360,-5.860
5826,-6.330,-5.865
5827,-6.335,-5.895
5828,-6.330,-5.905
5829,-6.335,-5.910
5830,-6.350,-5.940
5831,-6.380,-5.965
5832,-6.400,-5.980
5833,-6.415,-5.990
5834,-6.445,-5.980
5835,-6.455,-5.985
5836,-6.450,-5.970
5837,-6.460,-5.980
5838,-6.465,-6.015
5839,-6.470,-6.000
5840,-6.435,-6.020
5841,-6.445,-6.025
5842,-6.455,-6.045
5843,-6.450,-6.035
5844,-6.450,-6.050
5845,-6.445,-6.045
5846,-6.460,-6.065
5847,-6.460,-6.055
5848,-6.465,-6.050
5849,-6.465,-6.030
5850,-6.465,-6.040
5851,-6.460,-6.050
5852,-6.430,-6.030
5853,-6.415,-6.040
5854,-6.410,-6.050
5855,-6.390,-6.050
5856,-6.405,-6.055
5857,-6.395,-6.055
5858,-6.410,-6.060
5859,-6.385,-6.045
5860,-6.365,-6.025
5861,-6.325,-6.020
5862,-6.295,-6.005
5863,-6.275,-5.965
5864,-6.255,-5.950
5865,-6.240,-5.950
5866,-6.230,-5.930
5867,-6.225,-5.900
5868,-6.215,-5.895
5869,-6.210,-5.880
5870,-6.215,-5.875
5871,-6.205,-5.850
5872,-6.210,-5.850
5873,-6.185,-5.835
5874,-6.170,-5.815
5875,-6.135,-5.780
5876,-6.135,-5.770
5877,-6.130,-5.745
5878,-6.130,-5.745
5879,-6.140,-5.750
5880,-6.140,-5.755
5881,-6.155,-5.740
5882,-6.140,-5.755
5883,-6.140,-5.750
5884,-6.130,-5.740
5885,-6.135,-5.740
5886,-6.130,-5.715
5887,-6.125,-5.715
5888,-6.110,-5.705
5889,-6.105,-5.710
5890,-6.120,-5.700
5891,-6.120,-5.705
5892,-6.110,-5.700
5893,-6.125,-5.720
5894,-6.125,-5.715
5895,-6.140,-5.690
5896,-6.145,-5.690
5897,-6.145,-5.690
5898,-6.135,-5.660
5899,-6.135,-5.670
5900,-6.120,-5.665
5901,-6.120,-5.660
5902,-6.135,-5.680
5903,-6.150,-5.675
5904,-6.170,-5.705
5905,-6.195,-5.710
5906,-6.180,-5.710
5907,-6.175,-5.720
5908,-6.160,-5.715
5909,-6.140,-5.695
5910,-6.140,-5.695
5911,-6.130,-5.685
5912,-6.145,-5.685
5913,-6.155,-5.665
5914,-6.165,-5.680
5915,-6.165,-5.700
5916,-6.180,-5.710
5917,-6.165,-5.730
5918,-6.160,-5.745
5919,-6.165,-5.760
5920,-6.160,-5.755
5921,-6.150,-5.735
5922,-6.150,-5.710
5923,-6.155,-5.715
5924,-6.145,-5.685
5925,-6.160,-5.695
5926,-6.150,-5.710
5927,-6.165,-5.700
5928,-6.170,-5.725
5929,-6.180,-5.720
5930,-6.200,-5.725
5931,-6.200,-5.725
5932,-6.185,-5.725
5933,-6.165,-5.730
5934,-6.160,-5.715
5935,-6.145,-5.715
5936,-6.135,-5.715
5937,-6.150,-5.720
5938,-6.155,-5.740
5939,-6.175,-5.750
5940,-6.180,-5.750
5941,-6.170,-5.745
5942,-6.165,-5.730
5943,-6.170,-5.710
5944,-6.180,-5.725
5945,-6.180,-5.710
5946,-6.175,-5.715
5947,-6.165,-5.705
5948,-6.145,-5.700
5949,-6.145,-5.700
5950,-6.145,-5.715
5951,-6.135,-5.725
5952,-6.130,-5.720
5953,-6.150,-5.715
5954,-6.165,-5.715
5955,-6.175,-5.705
5956,-6.180,-5.715
5957,-6.185,-5.680
5958,-6.175,-5.685
5959,-6.140,-5.670
5960,-6.145,-5.680
5961,-6.145,-5.670
5962,-6.135,-5.670
5963,-6.150,-5.690
5964,-6.155,-5.700
5965,-6.170,-5.730
5966,-6.165,-5.740
5967,-6.170,-5.730
5968,-6.170,-5.725
5969,-6.160,-5.725
5970,-6.135,-5.710
5971,-6.125,-5.695
5972,-6.095,-5.695
5973,-6.100,-5.715
5974,-6.100,-5.730
5975,-6.090,-5.765
5976,-6.100,-5.795
5977,-6.100,-5.820
5978,-6.095,-5.825
5979,-6.090,-5.840
5980,-6.090,-5.810
5981,-6.080,-5.790
5982,-6.035,-5.745
5983,-6.005,-5.700
5984,-5.980,-5.660
5985,-5.950,-5.660
5986,-5.945,-5.640
5987,-5.950,-5.665
5988,-5.995,-5.670
5989,-6.030,-5.690
5990,-6.060,-5.715
5991,-6.095,-5.705
5992,-6.115,-5.670
5993,-6.110,-5.640
5994,-6.060,-5.625
5995,-6.030,-5.620
5996,-6.000,-5.605
5997,-5.970,-5.625
5998,-5.955,-5.610
5999,-5.950,-5.625
6000,-5.985,-5.625
6001,-6.045,-5.645
6002,-6.075,-5.670
6003,-6.130,-5.665
6004,-6.160,-5.650
6005,-6.170,-5.655
6006,-6.170,-5.645
6007,-6.160,-5.650
6008,-6.155,-5.660
6009,-6.155,-5.675
6010,-6.165,-5.680
6011,-6.175,-5.680
6012,-6.195,-5.685
6013,-6.210,-5.695
6014,-6.215,-5.680
6015,-6.220,-5.690
6016,-6.235,-5.700
6017,-6.225,-5.700
6018,-6.230,-5.695
6019,-6.230,-5.700
6020,-6.225,-5.705
6021,-6.225,-5.720
6022,-6.225,-5.715
6023,-6.245,-5.735
6024,-6.230,-5.725
6025,-6.245,-5.750
6026,-6.225,-5.745
6027,-6.230,-5.755
6028,-6.230,-5.720
6029,-6.235,-5.730
6030,-6.230,-5.695
6031,-6.235,-5.705
6032,-6.210,-5.710
6033,-6.205,-5.720
6034,-6.215,-5.735
6035,-6.220,-5.755
6036,-6.220,-5.755
6037,-6.235,-5.760
6038,-6.240,-5.775
6039,-6.240,-5.775
6040,-6.255,-5.785
6041,-6.250,-5.805
6042,-6.245,-5.850
6043,-6.250,-5.890
6044,-6.230,-5.990
6045,-6.220,-6.100
6046,-6.160,-6.205
6047,-6.065,-6.340
6048,-5.930,-6.450
6049,-5.790,-6.555
6050,-5.635,-6.635
6051,-5.550,-6.625
6052,-5.535,-6.570
6053,-5.515,-6.425
6054,-5.525,-6.285
6055,-5.460,-6.140
6056,-5.330,-5.975
6057,-5.200,-5.790
6058,-5.075,-5.520
6059,-5.005,-5.215
6060,-5.080,-4.900
6061,-5.310,-4.710
6062,-5.700,-4.695
6063,-6.170,-4.825
6064,-6.600,-5.065
6065,-6.840,-5.320
6066,-7.000,-5.530
6067,-7.045,-5.680
6068,-7.050,-5.755
6069,-7.070,-5.800
6070,-7.115,-5.840
6071,-7.160,-5.855
6072,-7.190,-5.855
6073,-7.200,-5.880
6074,-7.240,-5.895
6075,-7.320,-5.870
6076,-7.410,-5.870
6077,-7.430,-5.870
6078,-7.395,-5.890
6079,-7.315,-5.935
6080,-7.195,-6.000
6081,-7.100,-6.050
6082,-6.980,-6.045
6083,-6.850,-6.025
6084,-6.755,-5.990
6085,-6.675,-5.920
6086,-6.630,-5.845
6087,-6.550,-5.770
6088,-6.435,-5.705
6089,-6.360,-5.690
6090,-6.300,-5.640
6091,-6.290,-5.690
6092,-6.285,-5.710
6093,-6.315,-5.725
6094,-6.355,-5.750
6095,-6.365,-5.770
6096,-6.360,-5.765
6097,-6.345,-5.755
6098,-6.315,-5.735
6099,-6.310,-5.685
6100,-6.325,-5.660
6101,-6.390,-5.655
6102,-6.410,-5.645
6103,-6.390,-5.665
6104,-6.320,-5.710
6105,-6.280,-5.740
6106,-6.255,-5.775
6107,-6.265,-5.795
6108,-6.265,-5.800
6109,-6.290,-5.790
6110,-6.305,-5.770
6111,-6.310,-5.775
6112,-6.365,-5.800
6113,-6.385,-5.800
6114,-6.375,-5.840
6115,-6.335,-5.850
6116,-6.295,-5.870
6117,-6.285,-5.885
6118,-6.300,-5.890
6119,-6.380,-5.880
6120,-6.465,-5.890
6121,-6.525,-5.915
6122,-6.525,-5.900
6123,-6.510,-5.950
6124,-6.485,-5.965
6125,-6.455,-5.990
6126,-6.425,-6.010
6127,-6.410,-6.020
6128,-6.380,-6.030
6129,-6.385,-6.045
6130,-6.435,-6.055
6131,-6.500,-6.060
6132,-6.575,-6.070
6133,-6.620,-6.065
6134,-6.580,-6.090
6135,-6.545,-6.080
6136,-6.500,-6.090
6137,-6.490,-6.110
6138,-6.510,-6.090
6139,-6.585,-6.090
6140,-6.660,-6.080
6141,-6.710,-6.095
6142,-6.690,-6.130
6143,-6.620,-6.130
6144,-6.520,-6.145
6145,-6.460,-6.145
6146,-6.450,-6.130
6147,-6.495,-6.115
6148,-6.540,-6.100
6149,-6.540,-6.085
6150,-6.510,-6.100
6151,-6.450,-6.095
6152,-6.370,-6.100
6153,-6.310,-6.075
6154,-6.320,-6.060
6155,-6.350,-6.055
6156,-6.440,-6.045
6157,-6.490,-6.035
6158,-6.475,-6.025
6159,-6.450,-6.000
6160,-6.385,-6.000
6161,-6.335,-5.965
6162,-6.320,-5.955
6163,-6.320,-5.925
6164,-6.315,-5.905
6165,-6.275,-5.920
6166,-6.275,-5.890
6167,-6.285,-5.865
6168,-6.315,-5.865
6169,-6.370,-5.840
6170,-6.390,-5.890
6171,-6.425,-5.900
6172,-6.390,-5.920
6173,-6.345,-5.905
6174,-6.260,-5.880
6175,-6.200,-5.870
6176,-6.110,-5.810
6177,-6.055,-5.765
6178,-6.030,-5.725
6179,-6.030,-5.715
6180,-6.100,-5.725
6181,-6.215,-5.745
6182,-6.320,-5.770
6183,-6.340,-5.790
6184,-6.310,-5.785
6185,-6.240,-5.780
6186,-6.160,-5.760
6187,-6.115,-5.735
6188,-6.080,-5.745
6189,-6.115,-5.730
6190,-6.185,-5.745
6191,-6.260,-5.765
6192,-6.315,-5.775
6193,-6.330,-5.765
6194,-6.290,-5.790
6195,-6.225,-5.790
6196,-6.170,-5.780
6197,-6.145,-5.760
6198,-6.130,-5.755
6199,-6.155,-5.740
6200,-6.175,-5.760
6201,-6.220,-5.765
6202,-6.290,-5.765
6203,-6.345,-5.770
6204,-6.395,-5.760
6205,-6.360,-5.730
6206,-6.310,-5.720
6207,-6.270,-5.720
6208,-6.265,-5.710
6209,-6.310,-5.690
6210,-6.325,-5.690
6211,-6.310,-5.710
6212,-6.255,-5.770
6213,-6.230,-5.820
6214,-6.245,-5.890
6215,-6.250,-5.870
6216,-6.270,-5.835
6217,-6.310,-5.795
6218,-6.325,-5.735
6219,-6.340,-5.700
6220,-6.310,-5.690
6221,-6.265,-5.685
6222,-6.255,-5.695
6223,-6.275,-5.685
6224,-6.305,-5.700
6225,-6.340,-5.705
6226,-6.350,-5.705
6227,-6.330,-5.710
6228,-6.315,-5.720
6229,-6.295,-5.750
6230,-6.290,-5.780
6231,-6.275,-5.800
6232,-6.270,-5.780
6233,-6.285,-5.760
6234,-6.295,-5.740
6235,-6.325,-5.730
6236,-6.315,-5.715
6237,-6.300,-5.745
6238,-6.275,-5.785
6239,-6.270,-5.805
6240,-6.270,-5.795
6241,-6.280,-5.755
6242,-6.290,-5.735
6243,-6.275,-5.700
6244,-6.265,-5.685
6245,-6.235,-5.695
6246,-6.215,-5.710
6247,-6.210,-5.715
6248,-6.230,-5.730
6249,-6.290,-5.745
6250,-6.310,-5.750
6251,-6.300,-5.765
6252,-6.290,-5.785
6253,-6.255,-5.785
6254,-6.225,-5.795
6255,-6.210,-5.775
6256,-6.205,-5.730
6257,-6.240,-5.695
6258,-6.250,-5.695
6259,-6.255,-5.705
6260,-6.245,-5.720
6261,-6.225,-5.760
6262,-6.180,-5.800
6263,-6.165,-5.800
6264,-6.180,-5.800
6265,-6.195,-5.800
6266,-6.240,-5.810
6267,-6.250,-5.845
6268,-6.230,-5.840
6269,-6.210,-5.845
6270,-6.195,-5.835
6271,-6.180,-5.820
6272,-6.165,-5.775
6273,-6.140,-5.745
6274,-6.110,-5.745
6275,-6.095,-5.710
6276,-6.125,-5.695
6277,-6.140,-5.695
6278,-6.180,-5.710
6279,-6.215,-5.720
6280,-6.205,-5.735
6281,-6.205,-5.755
6282,-6.210,-5.750
6283,-6.205,-5.735
6284,-6.195,-5.700
6285,-6.175,-5.675
6286,-6.160,-5.655
6287,-6.145,-5.635
6288,-6.145,-5.630
6289,-6.140,-5.645
6290,-6.135,-5.640
6291,-6.175,-5.650
6292,-6.195,-5.665
6293,-6.240,-5.665
6294,-6.265,-5.685
6295,-6.280,-5.695
6296,-6.295,-5.680
6297,-6.300,-5.675
6298,-6.295,-5.695
6299,-6.305,-5.695
6300,-6.335,-5.730
6301,-6.375,-5.770
6302,-6.405,-5.795
6303,-6.415,-5.800
6304,-6.410,-5.790
6305,-6.395,-5.765
6306,-6.370,-5.770
6307,-6.365,-5.750
6308,-6.385,-5.750
6309,-6.410,-5.745
6310,-6.445,-5.730
6311,-6.460,-5.755
6312,-6.460,-5.770
6313,-6.420,-5.780
6314,-6.400,-5.800
6315,-6.390,-5.780
6316,-6.380,-5.765
6317,-6.400,-5.755
6318,-6.430,-5.760
6319,-6.465,-5.745
6320,-6.465,-5.750
6321,-6.450,-5.745
6322,-6.435,-5.745
6323,-6.425,-5.780
6324,-6.415,-5.800
6325,-6.420,-5.810
6326,-6.430,-5.805
6327,-6.455,-5.800
6328,-6.435,-5.765
6329,-6.430,-5.770
6330,-6.430,-5.795
6331,-6.425,-5.785
6332,-6.405,-5.800
6333,-6.405,-5.825
6334,-6.430,-5.830
6335,-6.445,-5.875
6336,-6.470,-5.935
6337,-6.485,-6.020
6338,-6.415,-6.110
6339,-6.350,-6.210
6340,-6.235,-6.350
6341,-6.095,-6.505
6342,-5.930,-6.610
6343,-5.800,-6.665
6344,-5.700,-6.640
6345,-5.675,-6.525
6346,-5.670,-6.385
6347,-5.680,-6.240
6348,-5.655,-6.115
6349,-5.575,-6.010
6350,-5.430,-5.870
6351,-5.290,-5.600
6352,-5.210,-5.265
6353,-5.225,-4.935
6354,-5.380,-4.705
6355,-5.640,-4.585
6356,-5.995,-4.675
6357,-6.375,-4.885
6358,-6.705,-5.150
6359,-6.975,-5.415
6360,-7.140,-5.610
6361,-7.225,-5.700
6362,-7.265,-5.755
6363,-7.305,-5.790
6364,-7.335,-5.795
6365,-7.380,-5.855
6366,-7.410,-5.870
6367,-7.445,-5.890
6368,-7.475,-5.920
6369,-7.490,-5.930
6370,-7.475,-5.965
6371,-7.475,-6.000
6372,-7.455,-6.020
6373,-7.475,-6.030
6374,-7.470,-6.045
6375,-7.460,-6.045
6376,-7.390,-6.055
6377,-7.290,-6.060
6378,-7.155,-6.040
6379,-7.005,-5.985
6380,-6.835,-5.940
6381,-6.730,-5.865
6382,-6.655,-5.825
6383,-6.635,-5.800
6384,-6.635,-5.795
6385,-6.665,-5.800
6386,-6.680,-5.835
6387,-6.685,-5.830
6388,-6.660,-5.835
6389,-6.645,-5.815
6390,-6.605,-5.755
6391,-6.600,-5.715
6392,-6.585,-5.705
6393,-6.580,-5.725
6394,-6.600,-5.765
6395,-6.605,-5.775
6396,-6.615,-5.795
6397,-6.625,-5.805
6398,-6.635,-5.810
6399,-6.630,-5.815
6400,-6.630,-5.820
6401,-6.595,-5.820
6402,-6.590,-5.850
6403,-6.585,-5.850
6404,-6.580,-5.860
6405,-6.570,-5.870
6406,-6.565,-5.880
6407,-6.550,-5.900
6408,-6.555,-5.930
6409,-6.580,-5.955
6410,-6.630,-5.970
6411,-6.695,-5.965
6412,-6.740,-5.970
6413,-6.745,-5.975
6414,-6.720,-5.980
6415,-6.680,-5.975
6416,-6.650,-6.000
6417,-6.650,-6.040
6418,-6.690,-6.060
6419,-6.710,-6.085
6420,-6.755,-6.095
6421,-6.780,-6.140
6422,-6.770,-6.130
6423,-6.780,-6.125
6424,-6.785,-6.145
6425,-6.775,-6.160
6426,-6.795,-6.160
6427,-6.795,-6.145
6428,-6.805,-6.130
6429,-6.820,-6.140
6430,-6.815,-6.140
6431,-6.820,-6.160
6432,-6.810,-6.185
6433,-6.810,-6.220
6434,-6.825,-6.235
6435,-6.845,-6.240
6436,-6.845,-6.225
6437,-6.825,-6.205
6438,-6.805,-6.190
6439,-6.770,-6.205
6440,-6.780,-6.215
6441,-6.795,-6.230
6442,-6.800,-6.235
6443,-6.795,-6.235
6444,-6.805,-6.230
6445,-6.800,-6.225
6446,-6.810,-6.210
6447,-6.805,-6.200
6448,-6.815,-6.185
6449,-6.815,-6.170
6450,-6.770,-6.140
6451,-6.720,-6.120
6452,-6.660,-6.110
6453,-6.640,-6.105
6454,-6.645,-6.100
6455,-6.685,-6.125
6456,-6.720,-6.130
6457,-6.740,-6.115
6458,-6.725,-6.070
6459,-6.690,-6.030
6460,-6.645,-5.990
6461,-6.600,-5.975
6462,-6.590,-5.975
6463,-6.575,-5.960
6464,-6.600,-5.965
6465,-6.595,-5.960
6466,-6.605,-5.945
6467,-6.605,-5.955
6468,-6.600,-5.940
6469,-6.575,-5.950
6470,-6.545,-5.945
6471,-6.510,-5.930
6472,-6.495,-5.905
6473,-6.495,-5.885
6474,-6.500,-5.885
6475,-6.520,-5.855
6476,-6.520,-5.845
6477,-6.535,-5.870
6478,-6.525,-5.860
6479,-6.490,-5.865
6480,-6.525,-5.865
6481,-6.525,-5.870
6482,-6.540,-5.855
6483,-6.545,-5.845
6484,-6.540,-5.845
6485,-6.525,-5.855
6486,-6.490,-5.855
6487,-6.465,-5.835
6488,-6.450,-5.820
